Dgraph Name,Reason 1,Reason 2,Reason 3,Reason 4,New Name,Comment
DBA.WTUR.P02EE.WTUR.DmdWh.actVal,Missing String,mag instead of actVal,,,DBA.WTUR.StringE.P02EE.WTUR.DmdWh.mag,
DBA.WTUR.StringE.P02EE.WTUR.DmdWh.actVal,mag instead of actVal,,,,DBA.WTUR.StringE.P02EE.WTUR.DmdWh.mag,
DBA.WTUR.StringE.P02EE.WTUR.ElectricalProtSysAlm.stVal,stVal update,,,,DBA.WTUR.StringE.P02EE.WTUR.ElectricalProtSysAlm.st.stVal,
DBA.WTUR.P02EE.WTUR.ElectricalProtSysAlm.stVal,Missing String,stVal update,,,DBA.WTUR.StringE.P02EE.WTUR.ElectricalProtSysAlm.st.stVal,
DBA.WTUR.P02EE.WTUR.EmgStopSt.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.EmgStopSt.stVal,
DBA.WTUR.P02EE.WTUR.ExtPwrLimSetSt.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.ExtPwrLimSetSt.stVal,
DBA.WTUR.P02EE.WTUR.GenSafLinSt.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.GenSafLinSt.stVal,
DBA.WTUR.P02EE.WTUR.GriCut.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.GriCut.stVal,
DBA.WTUR.P02EE.WTUR.GriCutDscon.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.GriCutDscon.stVal,
DBA.WTUR.P02EE.WTUR.GriCutNoOk.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.GriCutNoOk.stVal,
DBA.WTUR.P02EE.WTUR.GriLosDtcSt.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.GriLosDtcSt.stVal,
DBA.WTUR.P02EE.WTUR.HMISoftwareVersionDigit1.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.HMISoftwareVersionDigit1.stVal,
DBA.WTUR.P02EE.WTUR.HMISoftwareVersionDigit2.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.HMISoftwareVersionDigit2.stVal,
DBA.WTUR.P02EE.WTUR.HMISoftwareVersionDigit3.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.HMISoftwareVersionDigit3.stVal,
DBA.WTUR.P02EE.WTUR.HMISoftwareVersionDigit4.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.HMISoftwareVersionDigit4.stVal,
DBA.WTUR.P02EE.WTUR.IntnPwrLimSetSt.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.IntnPwrLimSetSt.stVal,
DBA.WTUR.P02EE.WTUR.Lev1OpModSt.stVal,Missing String,stVal update,,,DBA.WTUR.StringE.P02EE.WTUR.Lev1OpModSt.st.stVal,
DBA.WTUR.StringE.P02EE.WTUR.Lev1OpModSt.stVal,stVal update,,,,DBA.WTUR.StringE.P02EE.WTUR.Lev1OpModSt.st.stVal,
DBA.WTUR.P02EE.WTUR.MarkVISoftwareVersionNumber.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.MarkVISoftwareVersionNumber.stVal,
DBA.WTUR.P02EE.WTUR.PwrBckHzOkSt.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.PwrBckHzOkSt.stVal,
DBA.WTUR.P02EE.WTUR.PwrVOkSt.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.PwrVOkSt.stVal,
DBA.WTUR.P02EE.WTUR.SafLinOpn.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.SafLinOpn.stVal,
DBA.WTUR.P02EE.WTUR.SafStopSt.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.SafStopSt.stVal,
DBA.WTUR.P02EE.WTUR.TotTmM6eActCtl.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WTUR.TotTmM6eActCtl.tmsVal.stVal,
DBA.WTUR.StringE.P02EE.WTUR.TurConditionSCADANamOn.stVal,stVal update,,,,DBA.WTUR.StringE.P02EE.WTUR.TurConditionSCADANamOn.st.stVal,
DBA.WTUR.P02EE.WTUR.TurConditionSCADANamOn.stVal,Missing String,stVal update,,,DBA.WTUR.StringE.P02EE.WTUR.TurConditionSCADANamOn.st.stVal,
DBA.WTUR.P02EE.WTUR.TurConditionSCADAWebHMI.stVal,Missing String,stVal update,,,DBA.WTUR.StringE.P02EE.WTUR.TurConditionSCADAWebHMI.st.stVal,
DBA.WTUR.StringE.P02EE.WTUR.TurConditionSCADAWebHMI.stVal,stVal update,,,,DBA.WTUR.StringE.P02EE.WTUR.TurConditionSCADAWebHMI.st.stVal,
DBA.WTUR.StringE.P02EE.WTUR.TurDateTm.mag,tmsVal update,,,,DBA.WTUR.StringE.P02EE.WTUR.TurDateTm.tmsVal.stVal,
DBA.WTUR.P02EE.WTUR.TurDateTm.mag,Missing String,tmsVal update,,,DBA.WTUR.StringE.P02EE.WTUR.TurDateTm.tmsVal.stVal,
DBA.WTUR.P02EE.WTUR.TurStSCADA.stVal,Missing String,stVal update,,,DBA.WTUR.StringE.P02EE.WTUR.TurStSCADA.st.stVal,
DBA.WTUR.StringE.P02EE.WTUR.TurStSCADA.stVal,stVal update,,,,DBA.WTUR.StringE.P02EE.WTUR.TurStSCADA.st.stVal,
DBA.WTUR.P02EE.WTUR.TurStSCADAM6eWebHMI.stVal,Missing String,stVal update,,,DBA.WTUR.StringE.P02EE.WTUR.TurStSCADAM6eWebHMI.st.stVal,
DBA.WTUR.StringE.P02EE.WTUR.TurStSCADAM6eWebHMI.stVal,stVal update,,,,DBA.WTUR.StringE.P02EE.WTUR.TurStSCADAM6eWebHMI.st.stVal,
DBA.WTUR.P02EE.WTUR.TurStSCADAM6eWebHMINamOn.stVal,Missing String,stVal update,,,DBA.WTUR.StringE.P02EE.WTUR.TurStSCADAM6eWebHMINamOn.st.stVal,
DBA.WTUR.StringE.P02EE.WTUR.TurStSCADAM6eWebHMINamOn.stVal,stVal update,,,,DBA.WTUR.StringE.P02EE.WTUR.TurStSCADAM6eWebHMINamOn.st.stVal,
DBA.WTUR.P02EE.WTUR.TurStSCADANamOn.stVal,Missing String,stVal update,,,DBA.WTUR.StringE.P02EE.WTUR.TurStSCADANamOn.st.stVal,
DBA.WTUR.StringE.P02EE.WTUR.TurStSCADANamOn.stVal,stVal update,,,,DBA.WTUR.StringE.P02EE.WTUR.TurStSCADANamOn.st.stVal,
DBA.WTUR.P02EE.WYAW.YwAng.mag,Missing String,,,,DBA.WTUR.StringE.P02EE.WYAW.YwAng.mag,
DBA.WTUR.P02EE.WYAW.YwEncPos.mag,Missing String,,,,DBA.WTUR.StringE.P02EE.WYAW.YwEncPos.mag,
DBA.WTUR.P02EE.WYAW.YwSt.st.stVal,Missing String,,,,DBA.WTUR.StringE.P02EE.WYAW.YwSt.st.stVal,
DBA.WTUR.P03ED.WAPC.WCap.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WAPC.WCap.mag,
DBA.WTUR.P03ED.WAPC.WSpt.val,Missing String,,,,DBA.WTUR.StringE.P03ED.WAPC.WSpt.val,
DBA.WTUR.P03ED.WAVL.IanofoTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IanofoTms.tmsVal.stVal,
DBA.WTUR.P03ED.WAVL.IanopcaTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IanopcaTms.tmsVal.stVal,
DBA.WTUR.P03ED.WAVL.IanosmTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IanosmTms.tmsVal.stVal,
DBA.WTUR.P03ED.WAVL.IanosTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IanosTms.tmsVal.stVal,
DBA.WTUR.P03ED.WAVL.IaogfpTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IaogfpTms.tmsVal.stVal,
DBA.WTUR.P03ED.WAVL.IaogppExtTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IaogppExtTms.tmsVal.stVal,
DBA.WTUR.P03ED.WAVL.IaogppIntTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IaogppIntTms.tmsVal.stVal,
DBA.WTUR.P03ED.WAVL.IaogppTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IaogppTms.tmsVal.stVal,
DBA.WTUR.P03ED.WAVL.IaongelTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IaongelTms.tmsVal.stVal,
DBA.WTUR.P03ED.WAVL.IaongenTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IaongenTms.tmsVal.stVal,
DBA.WTUR.P03ED.WAVL.IaongrsTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IaongrsTms.tmsVal.stVal,
DBA.WTUR.P03ED.WAVL.IaongTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IaongTms.tmsVal.stVal,
DBA.WTUR.P03ED.WAVL.IaongtsTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WAVL.IaongtsTms.tmsVal.stVal,
DBA.WTUR.P03ED.WCNV.CnvOpSt.st.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.CnvOpSt.st.stVal,
DBA.WTUR.P03ED.WCNV.GriA.phsA.cVal.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.GriA.phsA.cVal.mag,
DBA.WTUR.P03ED.WCNV.GriA.phsB.cVal.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.GriA.phsB.cVal.mag,
DBA.WTUR.P03ED.WCNV.GriA.phsC.cVal.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.GriA.phsC.cVal.mag,
DBA.WTUR.P03ED.WCNV.GriHz1.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.GriHz1.mag,
DBA.WTUR.P03ED.WCNV.GriHz2.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.GriHz2.mag,
DBA.WTUR.P03ED.WCNV.GriHz3.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.GriHz3.mag,
DBA.WTUR.P03ED.WCNV.GriPNV.phsA.cVal.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.GriPNV.phsA.cVal.mag,
DBA.WTUR.P03ED.WCNV.GriPNV.phsB.cVal.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.GriPNV.phsB.cVal.mag,
DBA.WTUR.P03ED.WCNV.GriPNV.phsC.cVal.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.GriPNV.phsC.cVal.mag,
DBA.WTUR.P03ED.WCNV.GriVAr.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.GriVAr.mag,
DBA.WTUR.P03ED.WCNV.GriW.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.GriW.mag,
DBA.WTUR.P03ED.WCNV.PmpOpTmh.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.PmpOpTmh.tmsVal.stVal,
DBA.WTUR.P03ED.WCNV.RotSpd.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.RotSpd.mag,
DBA.WTUR.P03ED.WCNV.TmpCtlHi.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WCNV.TmpCtlHi.stVal,
DBA.WTUR.P03ED.WGEN.ClSt.st.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.ClSt.st.stVal,
DBA.WTUR.P03ED.WGEN.ColCdsWrn.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.ColCdsWrn.stVal,
DBA.WTUR.P03ED.WGEN.DewPtVal.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.DewPtVal.mag,
DBA.WTUR.P03ED.WGEN.FrontBrgTmpHiHiAlm.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.FrontBrgTmpHiHiAlm.stVal,
DBA.WTUR.P03ED.WGEN.FrontBrgTmpHiWrn.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.FrontBrgTmpHiWrn.stVal,
DBA.WTUR.P03ED.WGEN.GnClAlm.stVal,Missing String,stVal update,,,DBA.WTUR.StringE.P03ED.WGEN.GnClAlm.st.stVal,
DBA.WTUR.StringE.P03ED.WGEN.GnClAlm.stVal,stVal update,,,,DBA.WTUR.StringE.P03ED.WGEN.GnClAlm.st.stVal,
DBA.WTUR.P03ED.WGEN.GnClStFbk.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.GnClStFbk.stVal,
DBA.WTUR.P03ED.WGEN.GnMagnetTmpHiHiAlm.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.GnMagnetTmpHiHiAlm.stVal,
DBA.WTUR.P03ED.WGEN.GnMagnetTmpHiHiFastExceedanceAlm.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.GnMagnetTmpHiHiFastExceedanceAlm.stVal,
DBA.WTUR.P03ED.WGEN.GnMagnetTmpHiWrn.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.GnMagnetTmpHiWrn.stVal,
DBA.WTUR.P03ED.WGEN.GnMagnetTmpParityErr.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.GnMagnetTmpParityErr.stVal,
DBA.WTUR.P03ED.WGEN.LubCycNum.actVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.LubCycNum.actVal,
DBA.WTUR.P03ED.WGEN.LubPrecPresAchievementFltNum.actVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.LubPrecPresAchievementFltNum.actVal,
DBA.WTUR.P03ED.WGEN.LubPresDropOffNum.actVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.LubPresDropOffNum.actVal,
DBA.WTUR.P03ED.WGEN.RearBrgTmpHiHiAlm.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.RearBrgTmpHiHiAlm.stVal,
DBA.WTUR.P03ED.WGEN.RearBrgTmpHiWrn.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.RearBrgTmpHiWrn.stVal,
DBA.WTUR.P03ED.WGEN.RsCmdSCADAHMI.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.RsCmdSCADAHMI.stVal,
DBA.WTUR.P03ED.WGEN.StopCmdSCADAHMI.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.StopCmdSCADAHMI.stVal,
DBA.WTUR.P03ED.WGEN.StrCmdSCADAHMI.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.StrCmdSCADAHMI.stVal,
DBA.WTUR.P03ED.WGEN.SttTmp1.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.SttTmp1.mag,
DBA.WTUR.P03ED.WGEN.SttTmp2.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.SttTmp2.mag,
DBA.WTUR.P03ED.WGEN.SttTmp3.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.SttTmp3.mag,
DBA.WTUR.P03ED.WGEN.SttTmp4.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.SttTmp4.mag,
DBA.WTUR.P03ED.WGEN.SttTmp5.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.SttTmp5.mag,
DBA.WTUR.P03ED.WGEN.SttTmp6.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.SttTmp6.mag,
DBA.WTUR.P03ED.WGEN.SttTmp7.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.SttTmp7.mag,
DBA.WTUR.P03ED.WGEN.SttTmp8.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.SttTmp8.mag,
DBA.WTUR.P03ED.WGEN.TurManStopCode.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.TurManStopCode.stVal,
DBA.WTUR.P03ED.WGEN.TurManStopSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.TurManStopSt.stVal,
DBA.WTUR.P03ED.WGEN.TurSupAuxGn.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.TurSupAuxGn.stVal,
DBA.WTUR.P03ED.WGEN.TurSupAuxTrf.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.TurSupAuxTrf.stVal,
DBA.WTUR.P03ED.WGEN.TurSupSvcTrf.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.TurSupSvcTrf.stVal,
DBA.WTUR.P03ED.WGEN.TurSupUps.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.TurSupUps.stVal,
DBA.WTUR.P03ED.WGEN.VFD1AvlSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD1AvlSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD1NoAvlSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD1NoAvlSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD1OffSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD1OffSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD1OnSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD1OnSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD3AvlSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD3AvlSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD3NoAvlSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD3NoAvlSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD3OffSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD3OffSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD3OnSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD3OnSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD5AvlSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD5AvlSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD5NoAvlSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD5NoAvlSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD5OffSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD5OffSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD5OnSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD5OnSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD7AvlSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD7AvlSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD7NoAvlSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD7NoAvlSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD7OffSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD7OffSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD7OnSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD7OnSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD9AvlSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD9AvlSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD9NoAvlSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD9NoAvlSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD9OffSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD9OffSt.stVal,
DBA.WTUR.P03ED.WGEN.VFD9OnSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.VFD9OnSt.stVal,
DBA.WTUR.P03ED.WGEN.WndTmpHiHiAlm.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.WndTmpHiHiAlm.stVal,
DBA.WTUR.P03ED.WGEN.WndTmpHiHiFastExceedanceAlm.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.WndTmpHiHiFastExceedanceAlm.stVal,
DBA.WTUR.P03ED.WGEN.WndTmpHiWrn.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WGEN.WndTmpHiWrn.stVal,
DBA.WTUR.P03ED.WMET.EnvHum.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WMET.EnvHum.mag,
DBA.WTUR.P03ED.WMET.EnvTmp.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WMET.EnvTmp.mag,
DBA.WTUR.StringE.P03ED.WMET.HorWdSpd1.mag,WindSpeedChange,,,,DBA.WTUR.StringE.P03ED.WMET.WdSpd1.mag,
DBA.WTUR.P03ED.WMET.HorWdSpd1.mag,Missing String,WindSpeedChange,,,DBA.WTUR.StringE.P03ED.WMET.WdSpd1.mag,
DBA.WTUR.P03ED.WMET.HorWdSpd2.mag,Missing String,WindSpeedChange,,,DBA.WTUR.StringE.P03ED.WMET.WdSpd2.mag,
DBA.WTUR.StringE.P03ED.WMET.HorWdSpd2.mag,WindSpeedChange,,,,DBA.WTUR.StringE.P03ED.WMET.WdSpd2.mag,
DBA.WTUR.P03ED.WMET.WndSpdLoLo.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WMET.WndSpdLoLo.stVal,
DBA.WTUR.P03ED.WNAC.Fan1FltSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WNAC.Fan1FltSt.stVal,
DBA.WTUR.P03ED.WNAC.Fan2FltSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WNAC.Fan2FltSt.stVal,
DBA.WTUR.P03ED.WNAC.IntnTmp.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WNAC.IntnTmp.mag,
DBA.WTUR.P03ED.WNAC.NacSt.stVal,Missing String,Nac to Nacelle,StVal update,,DBA.WTUR.StringE.P03ED.WNAC.NacelleSt.st.stVal,
DBA.WTUR.StringE.P03ED.WNAC.NacSt.st.stVal,Nac to Nacelle,,,,DBA.WTUR.StringE.P03ED.WNAC.NacelleSt.st.stVal,
DBA.WTUR.StringE.P03ED.WNAC.NacSt.stVal,Nac to Nacelle,StVal update,,,DBA.WTUR.StringE.P03ED.WNAC.NacelleSt.st.stVal,
DBA.WTUR.P03ED.WNAC.PosOkSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WNAC.PosOkSt.stVal,
DBA.WTUR.P03ED.WROT.BlPthAngTgt1.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.BlPthAngTgt1.mag,
DBA.WTUR.P03ED.WROT.BlPthAngTgt2.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.BlPthAngTgt2.mag,
DBA.WTUR.P03ED.WROT.BlPthAngTgt3.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.BlPthAngTgt3.mag,
DBA.WTUR.P03ED.WROT.BlPthHyOilTmp.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.BlPthHyOilTmp.mag,
DBA.WTUR.P03ED.WROT.BlPthHyPres.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.BlPthHyPres.mag,
DBA.WTUR.P03ED.WROT.BlPthMotPos1.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.BlPthMotPos1.mag,
DBA.WTUR.P03ED.WROT.BlPthMotPos2.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.BlPthMotPos2.mag,
DBA.WTUR.P03ED.WROT.BlPthMotPos3.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.BlPthMotPos3.mag,
DBA.WTUR.P03ED.WROT.BMSOutFrzCode.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.BMSOutFrzCode.stVal,
DBA.WTUR.P03ED.WROT.BMSOutRngCode.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.BMSOutRngCode.stVal,
DBA.WTUR.P03ED.WROT.EncoderDtcDriftSt.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.EncoderDtcDriftSt.mag,
DBA.WTUR.P03ED.WROT.HubFanFltSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.HubFanFltSt.stVal,
DBA.WTUR.P03ED.WROT.HubHum.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.HubHum.mag,
DBA.WTUR.P03ED.WROT.HubTmp.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.HubTmp.mag,
DBA.WTUR.P03ED.WROT.HubTmpCtlHi.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.HubTmpCtlHi.stVal,
DBA.WTUR.P03ED.WROT.ReHBBCBCnt.actVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.ReHBBCBCnt.actVal,
DBA.WTUR.P03ED.WROT.RotAziAng.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.RotAziAng.mag,
DBA.WTUR.P03ED.WROT.RotLkd.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.RotLkd.stVal,
DBA.WTUR.P03ED.WROT.RotSpd.mag,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.RotSpd.mag,
DBA.WTUR.P03ED.WROT.RotSt.st.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WROT.RotSt.st.stVal,
DBA.WTUR.P03ED.WTOW.CWO1PwrHi.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WTOW.CWO1PwrHi.stVal,
DBA.WTUR.P03ED.WTOW.CWO2PwrHi.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WTOW.CWO2PwrHi.stVal,
DBA.WTUR.P03ED.WTOW.Dehum1CBPos.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WTOW.Dehum1CBPos.stVal,
DBA.WTUR.P03ED.WTOW.Dehum2CBPos.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WTOW.Dehum2CBPos.stVal,
DBA.WTUR.P03ED.WTOW.FanFltSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WTOW.FanFltSt.stVal,
DBA.WTUR.P03ED.WTOW.PwrSupReDehum1CBCnt.actVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WTOW.PwrSupReDehum1CBCnt.actVal,
DBA.WTUR.P03ED.WTOW.PwrSupReDehum1CBFltSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WTOW.PwrSupReDehum1CBFltSt.stVal,
DBA.WTUR.P03ED.WTOW.PwrSupReDehum2CBCnt.actVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WTOW.PwrSupReDehum2CBCnt.actVal,
DBA.WTUR.P03ED.WTOW.PwrSupReDehum2CBFltSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WTOW.PwrSupReDehum2CBFltSt.stVal,
DBA.WTUR.P03ED.WTRF.Fan1FltSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WTRF.Fan1FltSt.stVal,
DBA.WTUR.P03ED.WTRF.Fan2FltSt.stVal,Missing String,,,,DBA.WTUR.StringE.P03ED.WTRF.Fan2FltSt.stVal,
