Dgraph Name,New Name
DBA.WTUR.C06BA.WTRF.C06BA_Hydran.H2O.mag,DBA.WTUR.StringB.C06BA.WTRF.Hydran.H2O.mag
DBA.WTUR.P49AF.WTOW.PwrSupReDehum2CBFltSt.stVal,DBA.WTUR.StringA.P49AF.WTOW.PwrSupReDehum2CBFltSt.stVal
DBA.WTUR.C01NC.WGEN.TurSupSvcTrf.stVal,DBA.WTUR.StringN.C01NC.WGEN.TurSupSvcTrf.stVal
DBA.WTUR.C06BA.WTUR.CtlBrkProcedureAlmSt.stVal,DBA.WTUR.StringB.C06BA.WTUR.CtlBrkProcedureAlmSt.stVal
DBA.WTUR.P36PF.WAVL.IaongenTms.tmsVal.stVal,DBA.WTUR.StringP.P36PF.WAVL.IaongenTms.tmsVal.stVal
DBA.WTUR.P17GF.WGEN.VFD1OffSt.stVal,DBA.WTUR.StringG.P17GF.WGEN.VFD1OffSt.stVal
DBA.WTUR.P57DE.WGEN.StrCmdSCADAHMI.stVal,DBA.WTUR.StringD.P57DE.WGEN.StrCmdSCADAHMI.stVal
DBA.WTUR.P57DE.WGEN.LubCycNum.actVal,DBA.WTUR.StringD.P57DE.WGEN.LubCycNum.actVal
DBA.WTUR.G02KA.WTUR.SafStopSt.stVal,DBA.WTUR.StringK.G02KA.WTUR.SafStopSt.stVal
DBA.OCS.OFTO.HVAC.66kV.P-80EH510-Q08.25thHarmonic.HRmsPPV.phsBC.cVal.mag,DBA.OCS.OFTO.PQM.P-80EH510-Q08.25thHarmonic.HRmsPPV.phsBC.cVal.mag
DBA.WTUR.C07CB.WGEN.GnMagnetTmpHiHiFastExceedanceAlm.stVal,DBA.WTUR.StringC.C07CB.WGEN.GnMagnetTmpHiHiFastExceedanceAlm.stVal
DBA.WTUR.G01LB.WTUR.TurStSCADA.stVal,DBA.WTUR.StringL.G01LB.WTUR.TurStSCADA.st.stVal
DBA.WTUR.F01LA.WROT.BlPthHyPres.mag,DBA.WTUR.StringL.F01LA.WROT.BlPthHyPres.mag
DBA.OSP.SAS.System82.P-82EL003A-200-Q60.HSI.X_Value,DBA.OSP.SAS.System82.P-82EL003A-200-Q60.X.Value
DBA.WTUR.P50BD.WGEN.ClSt.st.stVal,DBA.WTUR.StringB.P50BD.WGEN.ClSt.st.stVal
DBA.WTUR.D01ME.WROT.BlPthHyPres.mag,DBA.WTUR.StringM.D01ME.WROT.BlPthHyPres.mag
DBA.WTUR.G02KA.WROT.BlPthAngTgt2.mag,DBA.WTUR.StringK.G02KA.WROT.BlPthAngTgt2.mag
DBA.WTUR.P05EB.WROT.HubHum.mag,DBA.WTUR.StringE.P05EB.WROT.HubHum.mag
DBA.WTUR.P50BD.WGEN.TurSupSvcTrf.stVal,DBA.WTUR.StringB.P50BD.WGEN.TurSupSvcTrf.stVal
DBA.WTUR.P21HF.WTRF.P21HF_Hydran.LevHiHi.stVal,DBA.WTUR.StringH.P21HF.WTRF.Hydran.LevHiHi.stVal
DBA.WTUR.G03JA.WGEN.LubPrecPresAchievementFltNum.actVal,DBA.WTUR.StringJ.G03JA.WGEN.LubPrecPresAchievementFltNum.actVal
DBA.OSP.SAS.System 79.M-82EL505-Q07.BY_,DBA.OSP.SAS.System79.M-82EL505-Q07.BY
DBA.WTUR.A07BC.WTRF.A07BC_Hydran.Tmp.mag,DBA.WTUR.StringB.A07BC.WTRF.Hydran.Tmp.mag
DBA.WTUR.P39QF.WTRF.P39QF_Hydran.H2OppmHiHi.stVal,DBA.WTUR.StringQ.P39QF.WTRF.Hydran.H2OppmHiHi.stVal
DBA.WTUR.D04PA.WGEN.VFD7AvlSt.stVal,DBA.WTUR.StringP.D04PA.WGEN.VFD7AvlSt.stVal
DBA.WTUR.D03NA.WCNV.RotSpd.mag,DBA.WTUR.StringN.D03NA.WCNV.RotSpd.mag
DBA.WTUR.P34NE.WGEN.VFD3AvlSt.stVal,DBA.WTUR.StringN.P34NE.WGEN.VFD3AvlSt.stVal
DBA.WTUR.D05RA.WGEN.SttTmp2.mag,DBA.WTUR.StringR.D05RA.WGEN.SttTmp2.mag
DBA.WTUR.A07BC.WGEN.TurManStopSt.stVal,DBA.WTUR.StringB.A07BC.WGEN.TurManStopSt.stVal
DBA.WTUR.H01KB.WTRF.H01KB_Hydran.BatLevLo.stVal,DBA.WTUR.StringK.H01KB.WTRF.Hydran.BatLevLo.stVal
DBA.WTUR.G02KA.WGEN.LubCycNum.actVal,DBA.WTUR.StringK.G02KA.WGEN.LubCycNum.actVal
DBA.WTUR.P57DE.WTUR.CtlBrkProcedureActSt.stVal,DBA.WTUR.StringD.P57DE.WTUR.CtlBrkProcedureActSt.stVal
DBA.WTUR.StringN.C01NC.WNAC.NacSt.st.stVal,DBA.WTUR.StringN.C01NC.WNAC.NacelleSt.st.stVal
DBA.WTUR.H01KB.WTUR.AirConditionAlm.stVal,DBA.WTUR.StringK.H01KB.WTUR.AirConditionAlm.st.stVal
DBA.OSP.OFTO.HVAC.66kV.Q22.MSM_BH91.Pres.mag,DBA.OSP.OFTO.HVAC.66kV.P-80EH511-Q22.MSM_BH91.Pres.mag
DBA.WTUR.P06EA.WGEN.SttTmp2.mag,DBA.WTUR.StringE.P06EA.WGEN.SttTmp2.mag
DBA.WTUR.StringR.P43RF.WTUR.ElectricalProtSysAlm.stVal,DBA.WTUR.StringR.P43RF.WTUR.ElectricalProtSysAlm.st.stVal
DBA.WTUR.P44RE.WTRF.P44RE_Hydran.H2OppmHiHi.stVal,DBA.WTUR.StringR.P44RE.WTRF.Hydran.H2OppmHiHi.stVal
DBA.WTUR.B07BB.WTRF.B07BB_Hydran.Tmp.mag,DBA.WTUR.StringB.B07BB.WTRF.Hydran.Tmp.mag
DBA.WTUR.StringP.P36PF.WNAC.NacSt.stVal,DBA.WTUR.StringP.P36PF.WNAC.NacelleSt.st.stVal
DBA.WTUR.J01JC.WGEN.VFD3OffSt.stVal,DBA.WTUR.StringJ.J01JC.WGEN.VFD3OffSt.stVal
DBA.WTUR.C06BA.WROT.BlPthAngTgt2.mag,DBA.WTUR.StringB.C06BA.WROT.BlPthAngTgt2.mag
DBA.WTUR.E02MC.WTRF.E02MC_Hydran.H2O.mag,DBA.WTUR.StringM.E02MC.WTRF.Hydran.H2O.mag
DBA.OSP.OFTO.HVAC.66kV.Q08.MSM_BH51.Pres.mag,DBA.OSP.OFTO.HVAC.66kV.P-80EH510-Q08.MSM_BH51.Pres.mag
DBA.WTUR.P27KC.WTRF.P27KC_Hydran.SysFltAlm.stVal,DBA.WTUR.StringK.P27KC.WTRF.Hydran.SysFltAlm.stVal
DBA.WTUR.G03JA.WGEN.SttTmp3.mag,DBA.WTUR.StringJ.G03JA.WGEN.SttTmp3.mag
DBA.WTUR.P11FE.WROT.RotAziAng.mag,DBA.WTUR.StringF.P11FE.WROT.RotAziAng.mag
DBA.WTUR.P49AF.WTRF.P49AF_Hydran.H2OTmp.mag,DBA.WTUR.StringA.P49AF.WTRF.Hydran.H2OTmp.mag
DBA.WTUR.D05RA.WAVL.IaongrsTms.tmsVal.stVal,DBA.WTUR.StringR.D05RA.WAVL.IaongrsTms.tmsVal.stVal
DBA.WTUR.P04EC.WTRF.P04EC_Hydran.H2OHiHi.stVal,DBA.WTUR.StringE.P04EC.WTRF.Hydran.H2OHiHi.stVal
DBA.WTUR.P08FB.WGEN.VFD7OnSt.stVal,DBA.WTUR.StringF.P08FB.WGEN.VFD7OnSt.stVal
DBA.WTUR.F01LA.WTRF.OilPmpOpTmh.tmsVal.stVal,DBA.WTUR.StringL.F01LA.WTRF.OilPmpOpTmh.tmsVal.stVal
DBA.WTUR.P46AC.WTUR.ElectricalProtSysAlm.stVal,DBA.WTUR.StringA.P46AC.WTUR.ElectricalProtSysAlm.st.stVal
DBA.OSP.OFTO.HVAC.66kV.Q22.MSM_BH06.PresAlm.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH511-Q22.MSM_BH06.PresAlm.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q25.REC670_PRP.RedChLiv.stVal,DBA.OSP.WFO.66kV.M-80EH511-Q25.REC670.REC670_PRP.RedChLiv.stVal
DBA.OSP.WFO.66kV.M-80EH510-Q12.E/F_PROT.Str.neut,DBA.OSP.WFO.66kV.M-80EH510-Q12.REC670.E/F_PROT.Str.neut
DBA.WTUR.P46AC.WCNV.GriPNV.phsC.cVal.mag,DBA.WTUR.StringA.P46AC.WCNV.GriPNV.phsC.cVal.mag
DBA.WTUR.D05RA.WROT.BlPthHyOilTmp.mag,DBA.WTUR.StringR.D05RA.WROT.BlPthHyOilTmp.mag
DBA.WTUR.D05RA.WTRF.D05RA_Hydran.H2O.mag,DBA.WTUR.StringR.D05RA.WTRF.Hydran.H2O.mag
DBA.WTUR.J02HA.WTRF.J02HA_Hydran.LevDlyHi.stVal,DBA.WTUR.StringH.J02HA.WTRF.Hydran.LevDlyHi.stVal
DBA.WTUR.B07BB.WGEN.VFD1OnSt.stVal,DBA.WTUR.StringB.B07BB.WGEN.VFD1OnSt.stVal
DBA.WTUR.P27KC.WTRF.P27KC_Hydran.H2OTmp.mag,DBA.WTUR.StringK.P27KC.WTRF.Hydran.H2OTmp.mag
DBA.WTUR.P17GF.WTRF.P17GF_Hydran.ReplaceSnSoonAlm.stVal,DBA.WTUR.StringG.P17GF.WTRF.Hydran.ReplaceSnSoonAlm.stVal
DBA.WTUR.P53CD.WTRF.P53CD_Hydran.BatLevLoLo.stVal,DBA.WTUR.StringC.P53CD.WTRF.Hydran.BatLevLoLo.stVal
DBA.WTUR.P10FD.WGEN.VFD3OnSt.stVal,DBA.WTUR.StringF.P10FD.WGEN.VFD3OnSt.stVal
DBA.WTUR.P28LC.WTRF.Fan1FltSt.stVal,DBA.WTUR.StringL.P28LC.WTRF.Fan1FltSt.stVal
DBA.WTUR.P49AF.WROT.BlPthHyOilTmp.mag,DBA.WTUR.StringA.P49AF.WROT.BlPthHyOilTmp.mag
DBA.OSP.SAS.System85.P-85ER002B-U96C.HSI.X_Value,DBA.OSP.SAS.System85.P-85ER002B-U96C.X.Value
DBA.WTUR.StringR.P43RF.WTUR.TurStSCADAM6eWebHMINamOn.stVal,DBA.WTUR.StringR.P43RF.WTUR.TurStSCADAM6eWebHMINamOn.st.stVal
DBA.WTUR.G03JA.WTRF.G03JA_Hydran.BatLevLo.stVal,DBA.WTUR.StringJ.G03JA.WTRF.Hydran.BatLevLo.stVal
DBA.WTUR.P20HE.WTUR.HMISoftwareVersionDigit4.stVal,DBA.WTUR.StringH.P20HE.WTUR.HMISoftwareVersionDigit4.stVal
DBA.WTUR.P32MF.WGEN.VFD1NoAvlSt.stVal,DBA.WTUR.StringM.P32MF.WGEN.VFD1NoAvlSt.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q27.QA1-27L5_HYDRAULIC_PUMP.HyAlm.stVal,DBA.OSP.WFO.66kV.M-80EH511-Q27.REC670.QA1-27L5_HYDRAULIC_PUMP.HyAlm.stVal
DBA.WTUR.P11FE.WGEN.VFD9AvlSt.stVal,DBA.WTUR.StringF.P11FE.WGEN.VFD9AvlSt.stVal
DBA.WTUR.P29LD.WMET.EnvTmp.mag,DBA.WTUR.StringL.P29LD.WMET.EnvTmp.mag
DBA.WTUR.P15GD.WTUR.HMISoftwareVersionDigit1.stVal,DBA.WTUR.StringG.P15GD.WTUR.HMISoftwareVersionDigit1.stVal
DBA.WTUR.StringL.F01LA.WTUR.AirConditionAlm.stVal,DBA.WTUR.StringL.F01LA.WTUR.AirConditionAlm.st.stVal
DBA.WTUR.B08DC.WCNV.GriA.phsC.cVal.mag,DBA.WTUR.StringD.B08DC.WCNV.GriA.phsC.cVal.mag
DBA.WTUR.C06BA.WTRF.C06BA_Hydran.LevDly.mag,DBA.WTUR.StringB.C06BA.WTRF.Hydran.LevDly.mag
DBA.WTUR.P06EA.WNAC.NacSt.stVal,DBA.WTUR.StringE.P06EA.WNAC.NacelleSt.st.stVal
DBA.WTUR.StringA.B06AA.WTUR.TurConditionSCADANamOn.stVal,DBA.WTUR.StringA.B06AA.WTUR.TurConditionSCADANamOn.st.stVal
DBA.WTUR.P27KC.WMET.WndSpdLoLo.stVal,DBA.WTUR.StringK.P27KC.WMET.WndSpdLoLo.stVal
DBA.WTUR.P46AC.WTRF.P46AC_Hydran.H2OppmHi.stVal,DBA.WTUR.StringA.P46AC.WTRF.Hydran.H2OppmHi.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q18.TS1_OPERATED.InsTr.stVal,DBA.OSP.WFO.66kV.M-80EH511-Q18.REC670.TS1_OPERATED.InsTr.stVal
DBA.WTUR.C08DB.WROT.HubHum.mag,DBA.WTUR.StringD.C08DB.WROT.HubHum.mag
DBA.WTUR.P48AE.WMET.EnvTmp.mag,DBA.WTUR.StringA.P48AE.WMET.EnvTmp.mag
DBA.WTUR.J01JC.WROT.BlPthAngTgt2.mag,DBA.WTUR.StringJ.J01JC.WROT.BlPthAngTgt2.mag
DBA.WTUR.P14GC.WMET.EnvHum.mag,DBA.WTUR.StringG.P14GC.WMET.EnvHum.mag
DBA.WTUR.P43RF.WTUR.PwrVOkSt.stVal,DBA.WTUR.StringR.P43RF.WTUR.PwrVOkSt.stVal
DBA.OSP.SAS.System 83.P-83EG001-U60A.HSI.X_Value,DBA.OSP.SAS.System83.P-83EG001-U60A.X.Value
DBA.WTUR.A06AB.WTRF.A06AB_Hydran.H2OppmHlyHi.stVal,DBA.WTUR.StringA.A06AB.WTRF.Hydran.H2OppmHlyHi.stVal
DBA.WTUR.StringN.P34NE.WTUR.Lev1OpModSt.stVal,DBA.WTUR.StringN.P34NE.WTUR.Lev1OpModSt.st.stVal
DBA.WTUR.StringL.P31LF.WTUR.TurStSCADANamOn.stVal,DBA.WTUR.StringL.P31LF.WTUR.TurStSCADANamOn.st.stVal
DBA.WTUR.StringQ.B04QB.WGEN.GnClAlm.stVal,DBA.WTUR.StringQ.B04QB.WGEN.GnClAlm.st.stVal
DBA.WTUR.G03JA.WAVL.IaogppIntTms.tmsVal.stVal,DBA.WTUR.StringJ.G03JA.WAVL.IaogppIntTms.tmsVal.stVal
DBA.WTUR.P14GC.WTRF.P14GC_Hydran.H2O.mag,DBA.WTUR.StringG.P14GC.WTRF.Hydran.H2O.mag
DBA.WTUR.E02MC.WGEN.StrCmdSCADAHMI.stVal,DBA.WTUR.StringM.E02MC.WGEN.StrCmdSCADAHMI.stVal
DBA.WTUR.H02JB.WGEN.VFD3NoAvlSt.stVal,DBA.WTUR.StringJ.H02JB.WGEN.VFD3NoAvlSt.stVal
DBA.WTUR.P06EA.WTUR.GriLosDtcSt.stVal,DBA.WTUR.StringE.P06EA.WTUR.GriLosDtcSt.stVal
DBA.OSP.SAS.System 70.P-70SOP133-003.ISWM.Forward.StatusSignalAlarmHH,DBA.OSP.SAS.System70.P-70SOP133-003.ISWM.Forward.StatusSignalAlarmHH
DBA.WTUR.P20HE.WCNV.GriHz3.mag,DBA.WTUR.StringH.P20HE.WCNV.GriHz3.mag
DBA.WTUR.H03GA.WGEN.SttTmp2.mag,DBA.WTUR.StringG.H03GA.WGEN.SttTmp2.mag
DBA.WTUR.P52BF.WGEN.WndTmpHiHiAlm.stVal,DBA.WTUR.StringB.P52BF.WGEN.WndTmpHiHiAlm.stVal
DBA.WTUR.P13GB.WTUR.TurDateTm.mag,DBA.WTUR.StringG.P13GB.WTUR.TurDateTm.mag
DBA.WTUR.P35ND.WAVL.IaogfpTms.tmsVal.stVal,DBA.WTUR.StringN.P35ND.WAVL.IaogfpTms.tmsVal.stVal
DBA.WTUR.A06AB.WAVL.IaongrsTms.tmsVal.stVal,DBA.WTUR.StringA.A06AB.WAVL.IaongrsTms.tmsVal.stVal
DBA.WTUR.P23JD.WCNV.GriA.phsC.cVal.mag,DBA.WTUR.StringJ.P23JD.WCNV.GriA.phsC.cVal.mag
DBA.WTUR.P35ND.WGEN.VFD9AvlSt.stVal,DBA.WTUR.StringN.P35ND.WGEN.VFD9AvlSt.stVal
DBA.OSP.SAS.System77.P-77GH001B-Q02.HSI.X_Value,DBA.OSP.SAS.System77.P-77GH001B-Q02.X.Value
DBA.WTUR.H01KB.WTRF.H01KB_Hydran.ActAlm.stVal,DBA.WTUR.StringK.H01KB.WTRF.Hydran.ActAlm.stVal
DBA.WTUR.F01LA.WTRF.F01LA_Hydran.Alm3RelaySt.stVal,DBA.WTUR.StringL.F01LA.WTRF.Hydran.Alm3RelaySt.stVal
DBA.WTUR.J02HA.WCNV.GriPNV.phsB.cVal.mag,DBA.WTUR.StringH.J02HA.WCNV.GriPNV.phsB.cVal.mag
DBA.WTUR.P02EE.WGEN.GnMagnetTmpHiHiAlm.stVal,DBA.WTUR.StringE.P02EE.WGEN.GnMagnetTmpHiHiAlm.stVal
DBA.WTUR.E01MD.WGEN.RearBrgTmpHiHiAlm.stVal,DBA.WTUR.StringM.E01MD.WGEN.RearBrgTmpHiHiAlm.stVal
DBA.WTUR.A08CC.WGEN.GnClAlm.stVal,DBA.WTUR.StringC.A08CC.WGEN.GnClAlm.st.stVal
DBA.WTUR.C02PC.WCNV.GriPNV.phsB.cVal.mag,DBA.WTUR.StringP.C02PC.WCNV.GriPNV.phsB.cVal.mag
DBA.WTUR.P14GC.WAVL.IaogfpTms.tmsVal.stVal,DBA.WTUR.StringG.P14GC.WAVL.IaogfpTms.tmsVal.stVal
DBA.WTUR.P05EB.WTRF.P05EB_Hydran.LevHlyHiHi.stVal,DBA.WTUR.StringE.P05EB.WTRF.Hydran.LevHlyHiHi.stVal
DBA.WTUR.C07CB.WGEN.GnClAlm.stVal,DBA.WTUR.StringC.C07CB.WGEN.GnClAlm.st.stVal
DBA.WTUR.P40QE.WROT.RotSt.st.stVal,DBA.WTUR.StringQ.P40QE.WROT.RotSt.st.stVal
DBA.WTUR.P31LF.WTRF.P31LF_Hydran.LevHi.stVal,DBA.WTUR.StringL.P31LF.WTRF.Hydran.LevHi.stVal
DBA.WTUR.C08DB.WTRF.C08DB_Hydran.LevHlyHiHi.stVal,DBA.WTUR.StringD.C08DB.WTRF.Hydran.LevHlyHiHi.stVal
DBA.OSP.SAS.System 85.P-85ER002B-U47A.HSI.X_Value,DBA.OSP.SAS.System85.P-85ER002B-U47A.X.Value
DBA.WTUR.P47AD.WROT.BMSOutFrzCode.stVal,DBA.WTUR.StringA.P47AD.WROT.BMSOutFrzCode.stVal
DBA.WTUR.StringD.P57DE.WTUR.Lev1OpModSt.stVal,DBA.WTUR.StringD.P57DE.WTUR.Lev1OpModSt.st.stVal
DBA.WTUR.P09FC.WGEN.GnMagnetTmpHiHiFastExceedanceAlm.stVal,DBA.WTUR.StringF.P09FC.WGEN.GnMagnetTmpHiHiFastExceedanceAlm.stVal
DBA.WTUR.K01HB.WTRF.K01HB_Hydran.H2OppmHi.stVal,DBA.WTUR.StringH.K01HB.WTRF.Hydran.H2OppmHi.stVal
DBA.WTUR.P30LE.WYAW.YwSt.st.stVal,DBA.WTUR.StringL.P30LE.WYAW.YwSt.st.stVal
DBA.WTUR.P04EC.WGEN.VFD1OffSt.stVal,DBA.WTUR.StringE.P04EC.WGEN.VFD1OffSt.stVal
DBA.OSP.SAS.System85.P-85ER002A-U34A.HSI.X_Value,DBA.OSP.SAS.System85.P-85ER002A-U34A.X.Value
DBA.OSP.SAS.System93.P-93ZSL0008.HSI.X_Value,DBA.OSP.SAS.System93.P-93ZSL0008.X.Value
DBA.WTUR.D03NA.WTRF.D03NA_Hydran.ActAlm.stVal,DBA.WTUR.StringN.D03NA.WTRF.Hydran.ActAlm.stVal
DBA.WTUR.P08FB.WCNV.GriA.phsC.cVal.mag,DBA.WTUR.StringF.P08FB.WCNV.GriA.phsC.cVal.mag
DBA.WTUR.C05RB.WTUR.GriCutNoOk.stVal,DBA.WTUR.StringR.C05RB.WTUR.GriCutNoOk.stVal
DBA.WTUR.P25KE.WTUR.EmgStopSt.stVal,DBA.WTUR.StringK.P25KE.WTUR.EmgStopSt.stVal
DBA.WTUR.P42QC.WGEN.WndTmpHiHiFastExceedanceAlm.stVal,DBA.WTUR.StringQ.P42QC.WGEN.WndTmpHiHiFastExceedanceAlm.stVal
DBA.WTUR.J02HA.WTRF.J02HA_Hydran.H2OppmHlyHiHi.stVal,DBA.WTUR.StringH.J02HA.WTRF.Hydran.H2OppmHlyHiHi.stVal
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OppmHlyHiHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OppmHlyHiHi.stVal
DBA.WTUR.P38PD.WTRF.P38PD_Hydran.LevHlyHiHi.stVal,DBA.WTUR.StringP.P38PD.WTRF.Hydran.LevHlyHiHi.stVal
DBA.WTUR.P18HC.WGEN.LubCycNum.actVal,DBA.WTUR.StringH.P18HC.WGEN.LubCycNum.actVal
DBA.WTUR.C05RB.WGEN.SttTmp3.mag,DBA.WTUR.StringR.C05RB.WGEN.SttTmp3.mag
DBA.WTUR.C08DB.WGEN.VFD7OnSt.stVal,DBA.WTUR.StringD.C08DB.WGEN.VFD7OnSt.stVal
DBA.WTUR.B08DC.WNAC.Fan2FltSt.stVal,DBA.WTUR.StringD.B08DC.WNAC.Fan2FltSt.stVal
DBA.WTUR.C02PC.WTUR.CtlBrkProcedureAlmSt.stVal,DBA.WTUR.StringP.C02PC.WTUR.CtlBrkProcedureAlmSt.stVal
DBA.WTUR.P20HE.WAPC.WSpt.val,DBA.WTUR.StringH.P20HE.WAPC.WSpt.val
DBA.WTUR.C02PC.WTUR.TurStSCADA.stVal,DBA.WTUR.StringP.C02PC.WTUR.TurStSCADA.st.stVal
DBA.WTUR.P21HF.WTUR.PwrVOkSt.stVal,DBA.WTUR.StringH.P21HF.WTUR.PwrVOkSt.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q24.MAIN_PROT.Str.phsC,DBA.OSP.WFO.66kV.M-80EH511-Q24.REL650.MAIN_PROT.Str.phsC
DBA.OSP.OFTO.HVAC.66kV.Q08.MSM_BH05.Pres.mag,DBA.OSP.OFTO.HVAC.66kV.P-80EH510-Q08.MSM_BH05.Pres.mag
DBA.WTUR.B08DC.WGEN.GnClStFbk.stVal,DBA.WTUR.StringD.B08DC.WGEN.GnClStFbk.stVal
DBA.WTUR.H03GA.WMET.EnvHum.mag,DBA.WTUR.StringG.H03GA.WMET.EnvHum.mag
DBA.WTUR.E01MD.WTOW.Dehum1CBPos.stVal,DBA.WTUR.StringM.E01MD.WTOW.Dehum1CBPos.stVal
DBA.WTUR.H03GA.WTUR.CtlBrkProcedureAlmSt.stVal,DBA.WTUR.StringG.H03GA.WTUR.CtlBrkProcedureAlmSt.stVal
DBA.WTUR.B07BB.WTRF.TmpCtlHi.stVal,DBA.WTUR.StringB.B07BB.WTRF.TmpCtlHi.stVal
DBA.WTUR.P28LC.WCNV.GriA.phsA.cVal.mag,DBA.WTUR.StringL.P28LC.WCNV.GriA.phsA.cVal.mag
DBA.WTUR.B08DC.WTOW.Dehum1CBPos.stVal,DBA.WTUR.StringD.B08DC.WTOW.Dehum1CBPos.stVal
DBA.WTUR.C01NC.WGEN.GnMagnetTmpHiWrn.stVal,DBA.WTUR.StringN.C01NC.WGEN.GnMagnetTmpHiWrn.stVal
DBA.WTUR.P51BE.WGEN.SttTmp2.mag,DBA.WTUR.StringB.P51BE.WGEN.SttTmp2.mag
DBA.OSP.OFTO.HVAC.66kV.Q08.MSM_BH50.InsAlmTmh.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH510-Q08.MSM_BH50.InsAlmTmh.stVal
DBA.WTUR.P03ED.WTRF.P03ED_Hydran.Alm2RelaySt.stVal,DBA.WTUR.StringE.P03ED.WTRF.Hydran.Alm2RelaySt.stVal
DBA.WTUR.P58DF.WROT.EncoderDtcDriftSt.mag,DBA.WTUR.StringD.P58DF.WROT.EncoderDtcDriftSt.mag
DBA.WTUR.P35ND.WTRF.P35ND_Hydran.LevHly.mag,DBA.WTUR.StringN.P35ND.WTRF.Hydran.LevHly.mag
DBA.WTUR.P27KC.WTRF.Fan2FltSt.stVal,DBA.WTUR.StringK.P27KC.WTRF.Fan2FltSt.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q25.LOCAL/REMOTE-SWITCH.Pos.stVal,DBA.OSP.WFO.66kV.M-80EH511-Q25.REC670.LOCAL/REMOTE-SWITCH.Pos.stVal
DBA.WTUR.D07DA.WGEN.VFD3NoAvlSt.stVal,DBA.WTUR.StringD.D07DA.WGEN.VFD3NoAvlSt.stVal
DBA.WTUR.B06AA.WGEN.TurManStopCode.stVal,DBA.WTUR.StringA.B06AA.WGEN.TurManStopCode.stVal
DBA.WTUR.G03JA.WCNV.CnvOpSt.st.stVal,DBA.WTUR.StringJ.G03JA.WCNV.CnvOpSt.st.stVal
DBA.WTUR.C04QA.WCNV.GriPNV.phsC.cVal.mag,DBA.WTUR.StringQ.C04QA.WCNV.GriPNV.phsC.cVal.mag
DBA.WTUR.K01HB.WAVL.IaogfpTms.tmsVal.stVal,DBA.WTUR.StringH.K01HB.WAVL.IaogfpTms.tmsVal.stVal
DBA.WTUR.P57DE.WROT.BlPthAngTgt2.mag,DBA.WTUR.StringD.P57DE.WROT.BlPthAngTgt2.mag
DBA.WTUR.H02JB.WCNV.GriPNV.phsC.cVal.mag,DBA.WTUR.StringJ.H02JB.WCNV.GriPNV.phsC.cVal.mag
DBA.WTUR.P08FB.WTRF.P08FB_Hydran.H2OHi.stVal,DBA.WTUR.StringF.P08FB.WTRF.Hydran.H2OHi.stVal
DBA.WTUR.P47AD.WROT.BlPthMotPos3.mag,DBA.WTUR.StringA.P47AD.WROT.BlPthMotPos3.mag
DBA.WTUR.P33NF.WTRF.P33NF_Hydran.LevHly.mag,DBA.WTUR.StringN.P33NF.WTRF.Hydran.LevHly.mag
DBA.WTUR.P15GD.WAVL.IaogppExtTms.tmsVal.stVal,DBA.WTUR.StringG.P15GD.WAVL.IaogppExtTms.tmsVal.stVal
DBA.WTUR.StringG.P13GB.WGEN.GnClAlm.stVal,DBA.WTUR.StringG.P13GB.WGEN.GnClAlm.st.stVal
DBA.OSP.SAS.System83.P-83EG001-U24E.HSI.X_Value,DBA.OSP.SAS.System83.P-83EG001-U24E.X.Value
DBA.OSP.SAS.System 70.P-70SOP223-003.ISWM.Forward.StatusSignalAlarmHH,DBA.OSP.SAS.System70.P-70SOP223-003.ISWM.Forward.StatusSignalAlarmHH
DBA.WTUR.B05RC.WTOW.CWO2PwrHi.stVal,DBA.WTUR.StringR.B05RC.WTOW.CWO2PwrHi.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q16.E/F_PROT_1_STEP.Str.neut,DBA.OSP.WFO.66kV.M-80EH511-Q16.REC670.E/F_PROT_1_STEP.Str.neut
DBA.WTUR.D06CA.WTOW.Dehum1CBPos.stVal,DBA.WTUR.StringC.D06CA.WTOW.Dehum1CBPos.stVal
DBA.WTUR.P46AC.WAVL.IanofoTms.tmsVal.stVal,DBA.WTUR.StringA.P46AC.WAVL.IanofoTms.tmsVal.stVal
DBA.WTUR.E04MA.WTRF.E04MA_Hydran.BatLevLo.stVal,DBA.WTUR.StringM.E04MA.WTRF.Hydran.BatLevLo.stVal
DBA.WTUR.P28LC.WAVL.IaongelTms.tmsVal.stVal,DBA.WTUR.StringL.P28LC.WAVL.IaongelTms.tmsVal.stVal
DBA.WTUR.C04QA.WTUR.EmgStopSt.stVal,DBA.WTUR.StringQ.C04QA.WTUR.EmgStopSt.stVal
DBA.WTUR.P43RF.WNAC.Fan1FltSt.stVal,DBA.WTUR.StringR.P43RF.WNAC.Fan1FltSt.stVal
DBA.WTUR.G01LB.WGEN.VFD7AvlSt.stVal,DBA.WTUR.StringL.G01LB.WGEN.VFD7AvlSt.stVal
