Dgraph Name,New Name,createdTimeNewTag
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80GH502A_DehumidifierRunningIndication.Ind.stVal,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80GH502A_DehumidifierRunningIndication.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80GH502B_DehumidifierRunningIndication.Ind.stVal,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80GH502B_DehumidifierRunningIndication.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80TT5105A.TmpSv.instMag,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80TT5105A.TmpSv.instMag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80TT5106A.TmpSv.instMag,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80TT5106A.TmpSv.instMag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5101A.TmpSv.instMag,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5101A.TmpSv.instMag,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5101AHumidity.HumSv.instMag,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5101AHumidity.HumSv.instMag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5102A.TmpSv.instMag,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5102A.TmpSv.instMag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5102AHumidity.HumSv.instMag,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5102AHumidity.HumSv.instMag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5103A.TmpSv.instMag,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5103A.TmpSv.instMag,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5103AHumidity.HumSv.instMag,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5103AHumidity.HumSv.instMag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5104A.TmpSv.instMag,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5104A.TmpSv.instMag,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.Climate System Valve Hall.C80UT5104AHumidity.HumSv.instMag,DBA.OCS.OFTO.HVDC.ClimateSystemValveHall.C80UT5104AHumidity.HumSv.instMag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_ActiveState.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Activestate.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A1_ActiveState.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Activestate.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_EmergencyFault.Alm.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Emergencyfault.Alm.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A1_EmergencyFault.Alm.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Emergencyfault.Alm.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_MinorFault.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Minorfault.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A1_MinorFault.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Minorfault.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_OffState.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Offstate.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A1_OffState.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Offstate.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_SevereFault.Wrn.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Severefault.Wrn.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A1_SevereFault.Wrn.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Severefault.Wrn.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A1_StandbyState.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_StandbyState.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A1_Temperature.TmpSv.instMag,DBA.OCS.OFTO.HVDC.ControlComputer.1A1.T2PCP1A1_Temperature.TmpSv.instMag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_ActiveState.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Activestate.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B1_ActiveState.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Activestate.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_EmergencyFault.Alm.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Emergencyfault.Alm.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B1_EmergencyFault.Alm.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Emergencyfault.Alm.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_MinorFault.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Minorfault.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B1_MinorFault.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Minorfault.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_OffState.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Offstate.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B1_OffState.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Offstate.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_SevereFault.Wrn.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Severefault.Wrn.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B1_SevereFault.Wrn.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Severefault.Wrn.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B1_StandbyState.Ind.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_StandbyState.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B1_Temperature.TmpSv.instMag,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Temperature.TmpSv.instMag,2024-02-29 23:59:59.999999
DBA.OCS.T2PCP1B1_Temperature.TmpSv.instMag,DBA.OCS.OFTO.HVDC.ControlComputer.1B1.T2PCP1B1_Temperature.TmpSv.instMag,2024-02-29 23:59:59.999999
DBA.OCS.D101A.Pos.stVal,DBA.OCS.OFTO.HVDC.DCArea.D101A.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.D101A.Pos.stVal,DBA.OCS.OFTO.HVDC.DCArea.D101A.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.D101B.Pos.stVal,DBA.OCS.OFTO.HVDC.DCArea.D101B.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.D103.Pos.stVal,DBA.OCS.OFTO.HVDC.DCArea.D103.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.D105.Pos.stVal,DBA.OCS.OFTO.HVDC.DCArea.D105.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.D201A.Pos.stVal,DBA.OCS.OFTO.HVDC.DCArea.D201A.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.D201B.Pos.stVal,DBA.OCS.OFTO.HVDC.DCArea.D201B.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.D203.Pos.stVal,DBA.OCS.OFTO.HVDC.DCArea.D203.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.D205.Pos.stVal,DBA.OCS.OFTO.HVDC.DCArea.D205.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DataLevelPercentPositive.Vol.mag,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DatalevelPercentPositive.Vol.mag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DataLevelPercentPositive.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DatalevelPercentPositive.Vol.mag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DataLevelPositive.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DataLevelPositive.Vol.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LaserCurrentPercentPositive.Amp.mag,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LasercurrentPercentPositive.Amp.mag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LaserCurrentPercentPositive.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LasercurrentPercentPositive.Amp.mag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LaserCurrentPositive.Amp.mag,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LasercurrentPositive.Amp.mag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LaserCurrentPositive.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LasercurrentPositive.Amp.mag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LaserTemperaturePositive.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_LaserTemperaturePositive.TmpSv.instMag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_RemoteTemperaturePositive.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_RemoteTemperaturePositive.TmpSv.instMag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_DataLevelNegative.Vol.mag,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_DatalevelNegative.Vol.mag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_DataLevelNegative.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_DatalevelNegative.Vol.mag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_DatalevelPercNegative.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_DatalevelPercNegative.Vol.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LasercurrentNegative.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LasercurrentNegative.Amp.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LasercurrentpercentNegative.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LasercurrentpercentNegative.Amp.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LaserTemperatureNegative.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LaserTemperatureNegative.TmpSv.instMag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_RemoteTemperatureNegative.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_RemoteTemperatureNegative.TmpSv.instMag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_DataLevelNegative.Vol.mag,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_DatalevelNegative.Vol.mag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_DataLevelNegative.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_DatalevelNegative.Vol.mag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_DatalevelPercNegative.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_DatalevelPercNegative.Vol.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_LasercurrentNegative.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_LasercurrentNegative.Amp.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_LasercurrentpercentNegative.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_LasercurrentpercentNegative.Amp.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_LaserTemperatureNegative.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_LaserTemperatureNegative.TmpSv.instMag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_RemoteTemperatureNegative.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L2_RemoteTemperatureNegative.TmpSv.instMag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_DataLevelNegative.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_DataLevelNegative.Vol.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_DatalevelPercNegative.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_DatalevelPercNegative.Vol.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_LasercurrentNegative.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_LasercurrentNegative.Amp.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_LasercurrentpercentNegative.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_LasercurrentpercentNegative.Amp.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_LaserTemperatureNegative.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_LaserTemperatureNegative.TmpSv.instMag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_RemoteTemperatureNegative.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_RemoteTemperatureNegative.TmpSv.instMag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Data_Percent_Level_Positive.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Data_Percent_Level_Positive.Vol.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_DataLevelpositive.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_DataLevelpositive.Vol.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Laser_Current_Positive.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Laser_Current_Positive.Amp.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Laser_Temp_Positive.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Laser_Temp_Positive.TmpSv.instMag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Lasercurrentpercentpositive.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_Lasercurrentpercentpositive.Amp.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_RemoteTemperaturepositive.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_RemoteTemperaturepositive.TmpSv.instMag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_DatalevelPercPositive.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_DatalevelPercPositive.Vol.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_DataLevelpositive.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_DataLevelpositive.Vol.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_Lasercurrentpercentpositive.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_Lasercurrentpercentpositive.Amp.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_LasercurrentPositive.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_LasercurrentPositive.Amp.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_LaserTemperaturePositive.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_LaserTemperaturePositive.TmpSv.instMag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_RemoteTemperaturePositive.TmpSv.instMag,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_RemoteTemperaturepositive.TmpSv.instMag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_RemoteTemperaturePositive.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L2_RemoteTemperaturepositive.TmpSv.instMag,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_DatalevelPercPositive.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_DatalevelPercPositive.Vol.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_DataLevelpositive.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_DataLevelpositive.Vol.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_Lasercurrentpercentpositive.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_Lasercurrentpercentpositive.Amp.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_LasercurrentPositive.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_LasercurrentPositive.Amp.mag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_LaserTemperaturePositive.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_LaserTemperaturePositive.TmpSv.instMag,2024-04-03 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_RemoteTemperaturePositive.TmpSv.instMag,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_RemoteTemperaturepositive.TmpSv.instMag,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_RemoteTemperaturePositive.TmpSv.instMag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L3_RemoteTemperaturepositive.TmpSv.instMag,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_ActiveState.Ind.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Activestate.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A2_ActiveState.Ind.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Activestate.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_EmergencyFault.Alm.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Emergencyfault.Alm.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A2_EmergencyFault.Alm.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Emergencyfault.Alm.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_MinorFault.Ind.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Minorfault.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A2_MinorFault.Ind.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Minorfault.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_OffState.Ind.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Offstate.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A2_OffState.Ind.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Offstate.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_SevereFault.Wrn.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Severefault.Wrn.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A2_SevereFault.Wrn.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Severefault.Wrn.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1A2_Temperature.TmpSv.instMag,DBA.OCS.OFTO.HVDC.ProtectionComputer.1A2.T2PCP1A2_Temperature.TmpSv.instMag,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_ActiveState.Ind.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Activestate.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B2_ActiveState.Ind.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Activestate.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_EmergencyFault.Alm.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Emergencyfault.Alm.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B2_EmergencyFault.Alm.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Emergencyfault.Alm.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_MinorFault.Ind.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Minorfault.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B2_MinorFault.Ind.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Minorfault.Ind.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_OffState.Ind.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Offstate.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B2_OffState.Ind.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Offstate.Ind.stVal,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_SevereFault.Wrn.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Severefault.Wrn.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B2_SevereFault.Wrn.stVal,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Severefault.Wrn.stVal,2024-03-01 23:59:59.999999
DBA.OCS.OFTO.T2PCP1B2_Temperature.TmpSv.instMag,DBA.OCS.OFTO.HVDC.ProtectionComputer.1B2.T2PCP1B2_Temperature.TmpSv.instMag,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.Transformer.Power Transformer.T2.TB1TATA1_L1_Bottom_Oil_Temp.BotTmp.mag,DBA.OCS.OFTO.HVDC.Transformer.ConverterTransformer.T2.TB1TATA1_L1_Bottom_Oil_Temp.BotTmp.mag,2024-02-29 23:59:59.999999
DBA.OCS.OFTO.HVDC.Transformer.Power Transformer.T2.TB1TATA1_L1_Dehydrating_Breather_Humidity.HumSv.instMag,DBA.OCS.OFTO.HVDC.Transformer.ConverterTransformer.T2.TB1TATA1_L1_Dehydrating_Breather_Humidity.HumSv.instMag,2024-02-29 23:59:59.999999
